"","ASV_code","Sample","Count","Relative_Abundance"
"4662","ASV777","SCF055-5",0,0
"4663","ASV778","SCF049-1",0,0
"4664","ASV778","SCF049-2",0,0
"4665","ASV778","SCF049-3",0,0
"4666","ASV778","SCF055-1",13,5.51431601272534e-05
"4667","ASV778","SCF055-4",0,0
"4668","ASV778","SCF055-5",0,0
"4669","ASV779","SCF049-1",0,0
"4670","ASV779","SCF049-2",0,0
"4671","ASV779","SCF049-3",0,0
"4672","ASV779","SCF055-1",13,5.51431601272534e-05
"4673","ASV779","SCF055-4",0,0
"4674","ASV779","SCF055-5",0,0
"4675","ASV780","SCF049-1",0,0
"4676","ASV780","SCF049-2",0,0
"4677","ASV780","SCF049-3",0,0
"4678","ASV780","SCF055-1",0,0
"4679","ASV780","SCF055-4",0,0
"4680","ASV780","SCF055-5",13,3.08958121914875e-05
"4681","ASV781","SCF049-1",0,0
"4682","ASV781","SCF049-2",12,3.83457637517495e-05
"4683","ASV781","SCF049-3",0,0
"4684","ASV781","SCF055-1",0,0
"4685","ASV781","SCF055-4",0,0
"4686","ASV781","SCF055-5",0,0
"4687","ASV782","SCF049-1",0,0
"4688","ASV782","SCF049-2",0,0
"4689","ASV782","SCF049-3",12,2.52678922998204e-05
"4690","ASV782","SCF055-1",0,0
"4691","ASV782","SCF055-4",0,0
"4692","ASV782","SCF055-5",0,0
"4693","ASV783","SCF049-1",0,0
"4694","ASV783","SCF049-2",0,0
"4695","ASV783","SCF049-3",12,2.52678922998204e-05
"4696","ASV783","SCF055-1",0,0
"4697","ASV783","SCF055-4",0,0
"4698","ASV783","SCF055-5",0,0
"4699","ASV784","SCF049-1",0,0
"4700","ASV784","SCF049-2",0,0
"4701","ASV784","SCF049-3",0,0
"4702","ASV784","SCF055-1",12,5.09013785790032e-05
"4703","ASV784","SCF055-4",0,0
"4704","ASV784","SCF055-5",0,0
"4705","ASV785","SCF049-1",0,0
"4706","ASV785","SCF049-2",0,0
"4707","ASV785","SCF049-3",0,0
"4708","ASV785","SCF055-1",12,5.09013785790032e-05
"4709","ASV785","SCF055-4",0,0
"4710","ASV785","SCF055-5",0,0
"4711","ASV786","SCF049-1",0,0
"4712","ASV786","SCF049-2",0,0
"4713","ASV786","SCF049-3",0,0
"4714","ASV786","SCF055-1",0,0
"4715","ASV786","SCF055-4",12,1.8306887508753e-05
"4716","ASV786","SCF055-5",0,0
"4717","ASV787","SCF049-1",0,0
"4718","ASV787","SCF049-2",0,0
"4719","ASV787","SCF049-3",0,0
"4720","ASV787","SCF055-1",0,0
"4721","ASV787","SCF055-4",0,0
"4722","ASV787","SCF055-5",12,2.85192112536808e-05
"4723","ASV788","SCF049-1",0,0
"4724","ASV788","SCF049-2",0,0
"4725","ASV788","SCF049-3",0,0
"4726","ASV788","SCF055-1",0,0
"4727","ASV788","SCF055-4",0,0
"4728","ASV788","SCF055-5",12,2.85192112536808e-05
"4729","ASV789","SCF049-1",0,0
"4730","ASV789","SCF049-2",0,0
"4731","ASV789","SCF049-3",0,0
"4732","ASV789","SCF055-1",0,0
"4733","ASV789","SCF055-4",0,0
"4734","ASV789","SCF055-5",12,2.85192112536808e-05
"4735","ASV790","SCF049-1",0,0
"4736","ASV790","SCF049-2",11,3.51502834391037e-05
"4737","ASV790","SCF049-3",0,0
"4738","ASV790","SCF055-1",0,0
"4739","ASV790","SCF055-4",0,0
"4740","ASV790","SCF055-5",0,0
"4741","ASV791","SCF049-1",0,0
"4742","ASV791","SCF049-2",0,0
"4743","ASV791","SCF049-3",11,2.31622346081687e-05
"4744","ASV791","SCF055-1",0,0
"4745","ASV791","SCF055-4",0,0
"4746","ASV791","SCF055-5",0,0
"4747","ASV792","SCF049-1",0,0
"4748","ASV792","SCF049-2",0,0
"4749","ASV792","SCF049-3",11,2.31622346081687e-05
"4750","ASV792","SCF055-1",0,0
"4751","ASV792","SCF055-4",0,0
"4752","ASV792","SCF055-5",0,0
"4753","ASV793","SCF049-1",0,0
"4754","ASV793","SCF049-2",0,0
"4755","ASV793","SCF049-3",11,2.31622346081687e-05
"4756","ASV793","SCF055-1",0,0
"4757","ASV793","SCF055-4",0,0
"4758","ASV793","SCF055-5",0,0
"4759","ASV794","SCF049-1",0,0
"4760","ASV794","SCF049-2",0,0
"4761","ASV794","SCF049-3",0,0
"4762","ASV794","SCF055-1",11,4.66595970307529e-05
"4763","ASV794","SCF055-4",0,0
"4764","ASV794","SCF055-5",0,0
"4765","ASV795","SCF049-1",0,0
"4766","ASV795","SCF049-2",0,0
"4767","ASV795","SCF049-3",0,0
"4768","ASV795","SCF055-1",0,0
"4769","ASV795","SCF055-4",0,0
"4770","ASV795","SCF055-5",11,2.6142610315874e-05
"4771","ASV796","SCF049-1",0,0
"4772","ASV796","SCF049-2",0,0
"4773","ASV796","SCF049-3",0,0
"4774","ASV796","SCF055-1",0,0
"4775","ASV796","SCF055-4",0,0
"4776","ASV796","SCF055-5",11,2.6142610315874e-05
"4777","ASV797","SCF049-1",0,0
"4778","ASV797","SCF049-2",10,3.19548031264579e-05
"4779","ASV797","SCF049-3",0,0
"4780","ASV797","SCF055-1",0,0
"4781","ASV797","SCF055-4",0,0
"4782","ASV797","SCF055-5",0,0
"4783","ASV798","SCF049-1",0,0
"4784","ASV798","SCF049-2",10,3.19548031264579e-05
"4785","ASV798","SCF049-3",0,0
"4786","ASV798","SCF055-1",0,0
"4787","ASV798","SCF055-4",0,0
"4788","ASV798","SCF055-5",0,0
"4789","ASV799","SCF049-1",0,0
"4790","ASV799","SCF049-2",0,0
"4791","ASV799","SCF049-3",10,2.1056576916517e-05
"4792","ASV799","SCF055-1",0,0
"4793","ASV799","SCF055-4",0,0
"4794","ASV799","SCF055-5",0,0
"4795","ASV800","SCF049-1",0,0
"4796","ASV800","SCF049-2",0,0
"4797","ASV800","SCF049-3",10,2.1056576916517e-05
"4798","ASV800","SCF055-1",0,0
"4799","ASV800","SCF055-4",0,0
"4800","ASV800","SCF055-5",0,0
"4801","ASV801","SCF049-1",0,0
"4802","ASV801","SCF049-2",0,0
"4803","ASV801","SCF049-3",10,2.1056576916517e-05
"4804","ASV801","SCF055-1",0,0
"4805","ASV801","SCF055-4",0,0
"4806","ASV801","SCF055-5",0,0
"4807","ASV802","SCF049-1",0,0
"4808","ASV802","SCF049-2",0,0
"4809","ASV802","SCF049-3",0,0
"4810","ASV802","SCF055-1",10,4.24178154825026e-05
"4811","ASV802","SCF055-4",0,0
"4812","ASV802","SCF055-5",0,0
"4813","ASV803","SCF049-1",0,0
"4814","ASV803","SCF049-2",0,0
"4815","ASV803","SCF049-3",0,0
"4816","ASV803","SCF055-1",0,0
"4817","ASV803","SCF055-4",0,0
"4818","ASV803","SCF055-5",10,2.37660093780673e-05
"4819","ASV804","SCF049-1",0,0
"4820","ASV804","SCF049-2",0,0
"4821","ASV804","SCF049-3",0,0
"4822","ASV804","SCF055-1",0,0
"4823","ASV804","SCF055-4",0,0
"4824","ASV804","SCF055-5",10,2.37660093780673e-05
"4825","ASV805","SCF049-1",0,0
"4826","ASV805","SCF049-2",9,2.87593228138121e-05
"4827","ASV805","SCF049-3",0,0
"4828","ASV805","SCF055-1",0,0
"4829","ASV805","SCF055-4",0,0
"4830","ASV805","SCF055-5",0,0
"4831","ASV806","SCF049-1",0,0
"4832","ASV806","SCF049-2",0,0
"4833","ASV806","SCF049-3",9,1.89509192248653e-05
"4834","ASV806","SCF055-1",0,0
"4835","ASV806","SCF055-4",0,0
"4836","ASV806","SCF055-5",0,0
"4837","ASV807","SCF049-1",0,0
"4838","ASV807","SCF049-2",0,0
"4839","ASV807","SCF049-3",9,1.89509192248653e-05
"4840","ASV807","SCF055-1",0,0
"4841","ASV807","SCF055-4",0,0
"4842","ASV807","SCF055-5",0,0
"4843","ASV808","SCF049-1",0,0
"4844","ASV808","SCF049-2",0,0
"4845","ASV808","SCF049-3",9,1.89509192248653e-05
"4846","ASV808","SCF055-1",0,0
"4847","ASV808","SCF055-4",0,0
"4848","ASV808","SCF055-5",0,0
"4849","ASV809","SCF049-1",0,0
"4850","ASV809","SCF049-2",0,0
"4851","ASV809","SCF049-3",0,0
"4852","ASV809","SCF055-1",0,0
"4853","ASV809","SCF055-4",0,0
"4854","ASV809","SCF055-5",9,2.13894084402606e-05
"4855","ASV810","SCF049-1",0,0
"4856","ASV810","SCF049-2",0,0
"4857","ASV810","SCF049-3",8,1.68452615332136e-05
"4858","ASV810","SCF055-1",0,0
"4859","ASV810","SCF055-4",0,0
"4860","ASV810","SCF055-5",0,0
"4861","ASV811","SCF049-1",0,0
"4862","ASV811","SCF049-2",0,0
"4863","ASV811","SCF049-3",8,1.68452615332136e-05
"4864","ASV811","SCF055-1",0,0
"4865","ASV811","SCF055-4",0,0
"4866","ASV811","SCF055-5",0,0
"4867","ASV812","SCF049-1",0,0
"4868","ASV812","SCF049-2",0,0
"4869","ASV812","SCF049-3",8,1.68452615332136e-05
"4870","ASV812","SCF055-1",0,0
"4871","ASV812","SCF055-4",0,0
"4872","ASV812","SCF055-5",0,0
"4873","ASV813","SCF049-1",0,0
"4874","ASV813","SCF049-2",0,0
"4875","ASV813","SCF049-3",8,1.68452615332136e-05
"4876","ASV813","SCF055-1",0,0
"4877","ASV813","SCF055-4",0,0
"4878","ASV813","SCF055-5",0,0
"4879","ASV814","SCF049-1",0,0
"4880","ASV814","SCF049-2",0,0
"4881","ASV814","SCF049-3",0,0
"4882","ASV814","SCF055-1",0,0
"4883","ASV814","SCF055-4",0,0
"4884","ASV814","SCF055-5",8,1.90128075024538e-05
"4885","ASV815","SCF049-1",7,7.435773506339e-06
"4886","ASV815","SCF049-2",0,0
"4887","ASV815","SCF049-3",0,0
"4888","ASV815","SCF055-1",0,0
"4889","ASV815","SCF055-4",0,0
"4890","ASV815","SCF055-5",0,0
"4891","ASV816","SCF049-1",0,0
"4892","ASV816","SCF049-2",0,0
"4893","ASV816","SCF049-3",7,1.47396038415619e-05
"4894","ASV816","SCF055-1",0,0
"4895","ASV816","SCF055-4",0,0
"4896","ASV816","SCF055-5",0,0
"4897","ASV817","SCF049-1",0,0
"4898","ASV817","SCF049-2",0,0
"4899","ASV817","SCF049-3",0,0
"4900","ASV817","SCF055-1",0,0
"4901","ASV817","SCF055-4",0,0
"4902","ASV817","SCF055-5",6,1.42596056268404e-05
"4903","ASV818","SCF049-1",0,0
"4904","ASV818","SCF049-2",5,1.5977401563229e-05
"4905","ASV818","SCF049-3",0,0
"4906","ASV818","SCF055-1",0,0
"4907","ASV818","SCF055-4",0,0
"4908","ASV818","SCF055-5",0,0
"4909","ASV819","SCF049-1",0,0
"4910","ASV819","SCF049-2",0,0
"4911","ASV819","SCF049-3",5,1.05282884582585e-05
"4912","ASV819","SCF055-1",0,0
"4913","ASV819","SCF055-4",0,0
"4914","ASV819","SCF055-5",0,0
"4915","ASV820","SCF049-1",0,0
"4916","ASV820","SCF049-2",0,0
"4917","ASV820","SCF049-3",0,0
"4918","ASV820","SCF055-1",4,1.69671261930011e-05
"4919","ASV820","SCF055-4",0,0
"4920","ASV820","SCF055-5",0,0
"4921","ASV821","SCF049-1",0,0
"4922","ASV821","SCF049-2",3,9.58644093793738e-06
"4923","ASV821","SCF049-3",0,0
"4924","ASV821","SCF055-1",0,0
"4925","ASV821","SCF055-4",0,0
"4926","ASV821","SCF055-5",0,0
"4927","ASV822","SCF049-1",0,0
"4928","ASV822","SCF049-2",0,0
"4929","ASV822","SCF049-3",0,0
"4930","ASV822","SCF055-1",3,1.27253446447508e-05
"4931","ASV822","SCF055-4",0,0
"4932","ASV822","SCF055-5",0,0
"4933","ASV823","SCF049-1",0,0
"4934","ASV823","SCF049-2",0,0
"4935","ASV823","SCF049-3",0,0
"4936","ASV823","SCF055-1",0,0
"4937","ASV823","SCF055-4",3,4.57672187718824e-06
"4938","ASV823","SCF055-5",0,0
"4939","ASV824","SCF049-1",0,0
"4940","ASV824","SCF049-2",0,0
"4941","ASV824","SCF049-3",0,0
"4942","ASV824","SCF055-1",0,0
"4943","ASV824","SCF055-4",0,0
"4944","ASV824","SCF055-5",3,7.12980281342019e-06
"4945","ASV825","SCF049-1",2,2.12450671609686e-06
"4946","ASV825","SCF049-2",0,0
"4947","ASV825","SCF049-3",0,0
"4948","ASV825","SCF055-1",0,0
"4949","ASV825","SCF055-4",0,0
"4950","ASV825","SCF055-5",0,0
"4951","ASV826","SCF049-1",2,2.12450671609686e-06
"4952","ASV826","SCF049-2",0,0
"4953","ASV826","SCF049-3",0,0
"4954","ASV826","SCF055-1",0,0
"4955","ASV826","SCF055-4",0,0
"4956","ASV826","SCF055-5",0,0
"4957","ASV827","SCF049-1",2,2.12450671609686e-06
"4958","ASV827","SCF049-2",0,0
"4959","ASV827","SCF049-3",0,0
"4960","ASV827","SCF055-1",0,0
"4961","ASV827","SCF055-4",0,0
"4962","ASV827","SCF055-5",0,0
"4963","ASV828","SCF049-1",2,2.12450671609686e-06
"4964","ASV828","SCF049-2",0,0
"4965","ASV828","SCF049-3",0,0
"4966","ASV828","SCF055-1",0,0
"4967","ASV828","SCF055-4",0,0
"4968","ASV828","SCF055-5",0,0
"4969","ASV829","SCF049-1",2,2.12450671609686e-06
"4970","ASV829","SCF049-2",0,0
"4971","ASV829","SCF049-3",0,0
"4972","ASV829","SCF055-1",0,0
"4973","ASV829","SCF055-4",0,0
"4974","ASV829","SCF055-5",0,0
"4975","ASV830","SCF049-1",2,2.12450671609686e-06
"4976","ASV830","SCF049-2",0,0
"4977","ASV830","SCF049-3",0,0
"4978","ASV830","SCF055-1",0,0
"4979","ASV830","SCF055-4",0,0
"4980","ASV830","SCF055-5",0,0
"4981","ASV831","SCF049-1",2,2.12450671609686e-06
"4982","ASV831","SCF049-2",0,0
"4983","ASV831","SCF049-3",0,0
"4984","ASV831","SCF055-1",0,0
"4985","ASV831","SCF055-4",0,0
"4986","ASV831","SCF055-5",0,0
"4987","ASV832","SCF049-1",2,2.12450671609686e-06
"4988","ASV832","SCF049-2",0,0
"4989","ASV832","SCF049-3",0,0
"4990","ASV832","SCF055-1",0,0
"4991","ASV832","SCF055-4",0,0
"4992","ASV832","SCF055-5",0,0
"4993","ASV833","SCF049-1",0,0
"4994","ASV833","SCF049-2",2,6.39096062529159e-06
"4995","ASV833","SCF049-3",0,0
"4996","ASV833","SCF055-1",0,0
"4997","ASV833","SCF055-4",0,0
"4998","ASV833","SCF055-5",0,0
"4999","ASV834","SCF049-1",0,0
"5000","ASV834","SCF049-2",0,0
"5001","ASV834","SCF049-3",2,4.2113153833034e-06
"5002","ASV834","SCF055-1",0,0
"5003","ASV834","SCF055-4",0,0
"5004","ASV834","SCF055-5",0,0
"5005","ASV835","SCF049-1",0,0
"5006","ASV835","SCF049-2",0,0
"5007","ASV835","SCF049-3",2,4.2113153833034e-06
"5008","ASV835","SCF055-1",0,0
"5009","ASV835","SCF055-4",0,0
"5010","ASV835","SCF055-5",0,0
"5011","ASV836","SCF049-1",0,0
"5012","ASV836","SCF049-2",0,0
"5013","ASV836","SCF049-3",2,4.2113153833034e-06
"5014","ASV836","SCF055-1",0,0
"5015","ASV836","SCF055-4",0,0
"5016","ASV836","SCF055-5",0,0
"5017","ASV837","SCF049-1",0,0
"5018","ASV837","SCF049-2",0,0
"5019","ASV837","SCF049-3",2,4.2113153833034e-06
"5020","ASV837","SCF055-1",0,0
"5021","ASV837","SCF055-4",0,0
"5022","ASV837","SCF055-5",0,0
"5023","ASV838","SCF049-1",0,0
"5024","ASV838","SCF049-2",0,0
"5025","ASV838","SCF049-3",2,4.2113153833034e-06
"5026","ASV838","SCF055-1",0,0
"5027","ASV838","SCF055-4",0,0
"5028","ASV838","SCF055-5",0,0
"5029","ASV839","SCF049-1",0,0
"5030","ASV839","SCF049-2",0,0
"5031","ASV839","SCF049-3",2,4.2113153833034e-06
"5032","ASV839","SCF055-1",0,0
"5033","ASV839","SCF055-4",0,0
"5034","ASV839","SCF055-5",0,0
"5035","ASV840","SCF049-1",0,0
"5036","ASV840","SCF049-2",0,0
"5037","ASV840","SCF049-3",0,0
"5038","ASV840","SCF055-1",2,8.48356309650053e-06
"5039","ASV840","SCF055-4",0,0
"5040","ASV840","SCF055-5",0,0
"5041","ASV841","SCF049-1",0,0
"5042","ASV841","SCF049-2",0,0
"5043","ASV841","SCF049-3",0,0
"5044","ASV841","SCF055-1",2,8.48356309650053e-06
"5045","ASV841","SCF055-4",0,0
"5046","ASV841","SCF055-5",0,0
"5047","ASV842","SCF049-1",0,0
"5048","ASV842","SCF049-2",0,0
"5049","ASV842","SCF049-3",0,0
"5050","ASV842","SCF055-1",0,0
"5051","ASV842","SCF055-4",2,3.0511479181255e-06
"5052","ASV842","SCF055-5",0,0
"5053","ASV843","SCF049-1",0,0
"5054","ASV843","SCF049-2",0,0
"5055","ASV843","SCF049-3",0,0
"5056","ASV843","SCF055-1",0,0
"5057","ASV843","SCF055-4",2,3.0511479181255e-06
"5058","ASV843","SCF055-5",0,0
"5059","ASV844","SCF049-1",0,0
"5060","ASV844","SCF049-2",0,0
"5061","ASV844","SCF049-3",0,0
"5062","ASV844","SCF055-1",0,0
"5063","ASV844","SCF055-4",2,3.0511479181255e-06
"5064","ASV844","SCF055-5",0,0
"5065","ASV845","SCF049-1",1,1.06225335804843e-06
"5066","ASV845","SCF049-2",0,0
"5067","ASV845","SCF049-3",0,0
"5068","ASV845","SCF055-1",0,0
"5069","ASV845","SCF055-4",0,0
"5070","ASV845","SCF055-5",0,0
"5071","ASV846","SCF049-1",1,1.06225335804843e-06
"5072","ASV846","SCF049-2",0,0
"5073","ASV846","SCF049-3",0,0
"5074","ASV846","SCF055-1",0,0
"5075","ASV846","SCF055-4",0,0
"5076","ASV846","SCF055-5",0,0
"5077","ASV847","SCF049-1",1,1.06225335804843e-06
"5078","ASV847","SCF049-2",0,0
"5079","ASV847","SCF049-3",0,0
"5080","ASV847","SCF055-1",0,0
"5081","ASV847","SCF055-4",0,0
"5082","ASV847","SCF055-5",0,0
"5083","ASV848","SCF049-1",1,1.06225335804843e-06
"5084","ASV848","SCF049-2",0,0
"5085","ASV848","SCF049-3",0,0
"5086","ASV848","SCF055-1",0,0
"5087","ASV848","SCF055-4",0,0
"5088","ASV848","SCF055-5",0,0
"5089","ASV849","SCF049-1",0,0
"5090","ASV849","SCF049-2",1,3.19548031264579e-06
"5091","ASV849","SCF049-3",0,0
"5092","ASV849","SCF055-1",0,0
"5093","ASV849","SCF055-4",0,0
"5094","ASV849","SCF055-5",0,0
"5095","ASV850","SCF049-1",0,0
"5096","ASV850","SCF049-2",1,3.19548031264579e-06
"5097","ASV850","SCF049-3",0,0
"5098","ASV850","SCF055-1",0,0
"5099","ASV850","SCF055-4",0,0
"5100","ASV850","SCF055-5",0,0
"5101","ASV851","SCF049-1",0,0
"5102","ASV851","SCF049-2",1,3.19548031264579e-06
"5103","ASV851","SCF049-3",0,0
"5104","ASV851","SCF055-1",0,0
"5105","ASV851","SCF055-4",0,0
"5106","ASV851","SCF055-5",0,0
"5107","ASV852","SCF049-1",0,0
"5108","ASV852","SCF049-2",1,3.19548031264579e-06
"5109","ASV852","SCF049-3",0,0
"5110","ASV852","SCF055-1",0,0
"5111","ASV852","SCF055-4",0,0
"5112","ASV852","SCF055-5",0,0
"5113","ASV853","SCF049-1",0,0
"5114","ASV853","SCF049-2",1,3.19548031264579e-06
"5115","ASV853","SCF049-3",0,0
"5116","ASV853","SCF055-1",0,0
"5117","ASV853","SCF055-4",0,0
"5118","ASV853","SCF055-5",0,0
"5119","ASV854","SCF049-1",0,0
"5120","ASV854","SCF049-2",1,3.19548031264579e-06
"5121","ASV854","SCF049-3",0,0
"5122","ASV854","SCF055-1",0,0
"5123","ASV854","SCF055-4",0,0
"5124","ASV854","SCF055-5",0,0
"5125","ASV855","SCF049-1",0,0
"5126","ASV855","SCF049-2",0,0
"5127","ASV855","SCF049-3",1,2.1056576916517e-06
"5128","ASV855","SCF055-1",0,0
"5129","ASV855","SCF055-4",0,0
"5130","ASV855","SCF055-5",0,0
"5131","ASV856","SCF049-1",0,0
"5132","ASV856","SCF049-2",0,0
"5133","ASV856","SCF049-3",1,2.1056576916517e-06
"5134","ASV856","SCF055-1",0,0
"5135","ASV856","SCF055-4",0,0
"5136","ASV856","SCF055-5",0,0
"5137","ASV857","SCF049-1",0,0
"5138","ASV857","SCF049-2",0,0
"5139","ASV857","SCF049-3",1,2.1056576916517e-06
"5140","ASV857","SCF055-1",0,0
"5141","ASV857","SCF055-4",0,0
"5142","ASV857","SCF055-5",0,0
"5143","ASV858","SCF049-1",0,0
"5144","ASV858","SCF049-2",0,0
"5145","ASV858","SCF049-3",1,2.1056576916517e-06
"5146","ASV858","SCF055-1",0,0
"5147","ASV858","SCF055-4",0,0
"5148","ASV858","SCF055-5",0,0
"5149","ASV859","SCF049-1",0,0
"5150","ASV859","SCF049-2",0,0
"5151","ASV859","SCF049-3",0,0
"5152","ASV859","SCF055-1",1,4.24178154825027e-06
"5153","ASV859","SCF055-4",0,0
"5154","ASV859","SCF055-5",0,0
"5155","ASV860","SCF049-1",0,0
"5156","ASV860","SCF049-2",0,0
"5157","ASV860","SCF049-3",0,0
"5158","ASV860","SCF055-1",1,4.24178154825027e-06
"5159","ASV860","SCF055-4",0,0
"5160","ASV860","SCF055-5",0,0
"5161","ASV861","SCF049-1",0,0
"5162","ASV861","SCF049-2",0,0
"5163","ASV861","SCF049-3",0,0
"5164","ASV861","SCF055-1",1,4.24178154825027e-06
"5165","ASV861","SCF055-4",0,0
"5166","ASV861","SCF055-5",0,0
"5167","ASV862","SCF049-1",0,0
"5168","ASV862","SCF049-2",0,0
"5169","ASV862","SCF049-3",0,0
"5170","ASV862","SCF055-1",0,0
"5171","ASV862","SCF055-4",1,1.52557395906275e-06
"5172","ASV862","SCF055-5",0,0
"5173","ASV863","SCF049-1",0,0
"5174","ASV863","SCF049-2",0,0
"5175","ASV863","SCF049-3",0,0
"5176","ASV863","SCF055-1",0,0
"5177","ASV863","SCF055-4",1,1.52557395906275e-06
"5178","ASV863","SCF055-5",0,0
"5179","ASV864","SCF049-1",0,0
"5180","ASV864","SCF049-2",0,0
"5181","ASV864","SCF049-3",0,0
"5182","ASV864","SCF055-1",0,0
"5183","ASV864","SCF055-4",1,1.52557395906275e-06
"5184","ASV864","SCF055-5",0,0
"5185","ASV865","SCF049-1",0,0
"5186","ASV865","SCF049-2",0,0
"5187","ASV865","SCF049-3",0,0
"5188","ASV865","SCF055-1",0,0
"5189","ASV865","SCF055-4",1,1.52557395906275e-06
"5190","ASV865","SCF055-5",0,0
"5191","ASV866","SCF049-1",0,0
"5192","ASV866","SCF049-2",0,0
"5193","ASV866","SCF049-3",0,0
"5194","ASV866","SCF055-1",0,0
"5195","ASV866","SCF055-4",1,1.52557395906275e-06
"5196","ASV866","SCF055-5",0,0
"5197","ASV867","SCF049-1",0,0
"5198","ASV867","SCF049-2",0,0
"5199","ASV867","SCF049-3",0,0
"5200","ASV867","SCF055-1",0,0
"5201","ASV867","SCF055-4",1,1.52557395906275e-06
"5202","ASV867","SCF055-5",0,0
"5203","ASV868","SCF049-1",0,0
"5204","ASV868","SCF049-2",0,0
"5205","ASV868","SCF049-3",0,0
"5206","ASV868","SCF055-1",0,0
"5207","ASV868","SCF055-4",1,1.52557395906275e-06
"5208","ASV868","SCF055-5",0,0
"5209","ASV869","SCF049-1",0,0
"5210","ASV869","SCF049-2",0,0
"5211","ASV869","SCF049-3",0,0
"5212","ASV869","SCF055-1",0,0
"5213","ASV869","SCF055-4",0,0
"5214","ASV869","SCF055-5",1,2.37660093780673e-06
"5215","ASV870","SCF049-1",0,0
"5216","ASV870","SCF049-2",0,0
"5217","ASV870","SCF049-3",0,0
"5218","ASV870","SCF055-1",0,0
"5219","ASV870","SCF055-4",0,0
"5220","ASV870","SCF055-5",1,2.37660093780673e-06
"5221","ASV871","SCF049-1",0,0
"5222","ASV871","SCF049-2",0,0
"5223","ASV871","SCF049-3",0,0
"5224","ASV871","SCF055-1",0,0
"5225","ASV871","SCF055-4",0,0
"5226","ASV871","SCF055-5",1,2.37660093780673e-06
"5227","ASV872","SCF049-1",0,0
"5228","ASV872","SCF049-2",0,0
"5229","ASV872","SCF049-3",0,0
"5230","ASV872","SCF055-1",0,0
"5231","ASV872","SCF055-4",0,0
"5232","ASV872","SCF055-5",1,2.37660093780673e-06
"5233","ASV873","SCF049-1",0,0
"5234","ASV873","SCF049-2",0,0
"5235","ASV873","SCF049-3",0,0
"5236","ASV873","SCF055-1",0,0
"5237","ASV873","SCF055-4",0,0
"5238","ASV873","SCF055-5",1,2.37660093780673e-06
"5239","ASV874","SCF049-1",0,0
"5240","ASV874","SCF049-2",0,0
"5241","ASV874","SCF049-3",0,0
"5242","ASV874","SCF055-1",0,0
"5243","ASV874","SCF055-4",0,0
"5244","ASV874","SCF055-5",1,2.37660093780673e-06
"5245","ASV875","SCF049-1",0,0
"5246","ASV875","SCF049-2",0,0
"5247","ASV875","SCF049-3",0,0
"5248","ASV875","SCF055-1",0,0
"5249","ASV875","SCF055-4",0,0
"5250","ASV875","SCF055-5",1,2.37660093780673e-06
"5251","ASV876","SCF049-1",0,0
"5252","ASV876","SCF049-2",0,0
"5253","ASV876","SCF049-3",0,0
"5254","ASV876","SCF055-1",0,0
"5255","ASV876","SCF055-4",0,0
"5256","ASV876","SCF055-5",1,2.37660093780673e-06
"5257","ASV877","SCF049-1",0,0
"5258","ASV877","SCF049-2",0,0
"5259","ASV877","SCF049-3",0,0
"5260","ASV877","SCF055-1",0,0
"5261","ASV877","SCF055-4",0,0
"5262","ASV877","SCF055-5",1,2.37660093780673e-06
"5263","ASV878","SCF049-1",0,0
"5264","ASV878","SCF049-2",0,0
"5265","ASV878","SCF049-3",0,0
"5266","ASV878","SCF055-1",0,0
"5267","ASV878","SCF055-4",0,0
"5268","ASV878","SCF055-5",1,2.37660093780673e-06
"5269","ASV879","SCF049-1",0,0
"5270","ASV879","SCF049-2",0,0
"5271","ASV879","SCF049-3",0,0
"5272","ASV879","SCF055-1",0,0
"5273","ASV879","SCF055-4",0,0
"5274","ASV879","SCF055-5",1,2.37660093780673e-06
"5275","ASV880","SCF049-1",0,0
"5276","ASV880","SCF049-2",0,0
"5277","ASV880","SCF049-3",0,0
"5278","ASV880","SCF055-1",0,0
"5279","ASV880","SCF055-4",0,0
"5280","ASV880","SCF055-5",1,2.37660093780673e-06
"5281","ASV881","SCF049-1",0,0
"5282","ASV881","SCF049-2",0,0
"5283","ASV881","SCF049-3",0,0
"5284","ASV881","SCF055-1",0,0
"5285","ASV881","SCF055-4",0,0
"5286","ASV881","SCF055-5",1,2.37660093780673e-06
"5287","ASV882","SCF049-1",0,0
"5288","ASV882","SCF049-2",0,0
"5289","ASV882","SCF049-3",0,0
"5290","ASV882","SCF055-1",0,0
"5291","ASV882","SCF055-4",0,0
"5292","ASV882","SCF055-5",1,2.37660093780673e-06
"5293","ASV883","SCF049-1",0,0
"5294","ASV883","SCF049-2",0,0
"5295","ASV883","SCF049-3",0,0
"5296","ASV883","SCF055-1",0,0
"5297","ASV883","SCF055-4",0,0
"5298","ASV883","SCF055-5",1,2.37660093780673e-06
"5299","ASV884","SCF049-1",0,0
"5300","ASV884","SCF049-2",0,0
"5301","ASV884","SCF049-3",0,0
"5302","ASV884","SCF055-1",0,0
"5303","ASV884","SCF055-4",0,0
"5304","ASV884","SCF055-5",1,2.37660093780673e-06
"5305","ASV885","SCF049-1",0,0
"5306","ASV885","SCF049-2",0,0
"5307","ASV885","SCF049-3",0,0
"5308","ASV885","SCF055-1",0,0
"5309","ASV885","SCF055-4",0,0
"5310","ASV885","SCF055-5",1,2.37660093780673e-06
"5311","ASV886","SCF049-1",0,0
